pair,target,confounder,method,rho,shot,seed,metric,value
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,1,0,sms_raw_logit,0.014628222212195396
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,1,0,sms_fixed_reference,0.3431743383407593
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,1,0,ranking_disagreement,0.46350204944610596
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,1,0,support_swap_flip_rate,0.23999999463558197
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,1,0,d0_auroc,0.6547999978065491
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,1,0,d1_auroc,0.5895000100135803
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,1,0,worst_nuisance_auroc,0.5895000100135803
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,3,0,auroc,0.6575250029563904
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,3,0,auprc,0.6143398284912109
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,3,0,f1,0.6984732747077942
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,3,0,brier,0.2341606318950653
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,3,0,ece,0.054627303034067154
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,3,0,sms_raw_logit,0.009681393392384052
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,3,0,sms_fixed_reference,0.4135783910751343
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,3,0,ranking_disagreement,0.4578879475593567
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,3,0,support_swap_flip_rate,0.3499999940395355
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,3,0,d0_auroc,0.6675999760627747
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,3,0,d1_auroc,0.6560999751091003
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,3,0,worst_nuisance_auroc,0.6560999751091003
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,5,0,auroc,0.6898499727249146
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,5,0,auprc,0.6501380801200867
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,5,0,f1,0.7140114903450012
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,5,0,brier,0.2309354841709137
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,5,0,ece,0.08875393867492676
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,5,0,sms_raw_logit,0.007514702621847391
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,5,0,sms_fixed_reference,0.4026246666908264
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,5,0,ranking_disagreement,0.41058897972106934
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,5,0,support_swap_flip_rate,0.2549999952316284
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,5,0,d0_auroc,0.6829000115394592
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,5,0,d1_auroc,0.7064999938011169
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,5,0,worst_nuisance_auroc,0.6829000115394592
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,10,0,auroc,0.7063249945640564
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,10,0,auprc,0.6703662872314453
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,10,0,f1,0.7110266089439392
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,10,0,brier,0.23159845173358917
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,10,0,ece,0.08776184171438217
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,10,0,sms_raw_logit,0.005881803575903177
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,10,0,sms_fixed_reference,0.3912762701511383
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,10,0,ranking_disagreement,0.3748590052127838
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,10,0,support_swap_flip_rate,0.23250000178813934
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,10,0,d0_auroc,0.7185999751091003
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,10,0,d1_auroc,0.694599986076355
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.7,10,0,worst_nuisance_auroc,0.694599986076355
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,1,1,auroc,0.5228000283241272
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,1,1,auprc,0.5234565734863281
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,1,1,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,1,1,brier,0.24942943453788757
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,1,1,ece,0.01399596780538559
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,1,1,sms_raw_logit,0.043042153120040894
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,1,1,sms_fixed_reference,1.07308030128479
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,1,1,ranking_disagreement,0.511629045009613
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,1,1,support_swap_flip_rate,0.05000000074505806
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,1,1,d0_auroc,0.510699987411499
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,1,1,d1_auroc,0.5335999727249146
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,1,1,worst_nuisance_auroc,0.510699987411499
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,3,1,auroc,0.5428500175476074
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,3,1,auprc,0.5216808319091797
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,3,1,f1,0.6688963174819946
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,3,1,brier,0.24898718297481537
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,3,1,ece,0.012795683927834034
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,3,1,sms_raw_logit,0.023343052715063095
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,3,1,sms_fixed_reference,1.113714337348938
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,3,1,ranking_disagreement,0.49680450558662415
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,3,1,support_swap_flip_rate,0.06750000268220901
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,3,1,d0_auroc,0.5543000102043152
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,3,1,d1_auroc,0.5321999788284302
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,3,1,worst_nuisance_auroc,0.5321999788284302
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,5,1,auroc,0.5685750246047974
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,5,1,auprc,0.5451197028160095
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,5,1,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,5,1,brier,0.2469436228275299
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,5,1,ece,0.024677064269781113
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,5,1,sms_raw_logit,0.01580684259533882
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,5,1,sms_fixed_reference,1.0444440841674805
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,5,1,ranking_disagreement,0.449887216091156
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,5,1,support_swap_flip_rate,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,5,1,d0_auroc,0.5568000078201294
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,5,1,d1_auroc,0.5842000246047974
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,5,1,worst_nuisance_auroc,0.5568000078201294
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,10,1,auroc,0.5942000150680542
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,10,1,auprc,0.5675945281982422
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,10,1,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,10,1,brier,0.24600285291671753
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,10,1,ece,0.026089830324053764
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,10,1,sms_raw_logit,0.013325294479727745
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,10,1,sms_fixed_reference,1.1097897291183472
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,10,1,ranking_disagreement,0.4755764305591583
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,10,1,support_swap_flip_rate,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,10,1,d0_auroc,0.6018000245094299
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,10,1,d1_auroc,0.5835999846458435
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,10,1,worst_nuisance_auroc,0.5835999846458435
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,1,1,auroc,0.629800021648407
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,1,1,auprc,0.5811197757720947
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,1,1,f1,0.6677966117858887
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,1,1,brier,0.24130353331565857
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,1,1,ece,0.071100153028965
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,1,1,sms_raw_logit,0.04212765768170357
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,1,1,sms_fixed_reference,1.0928164720535278
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,1,1,ranking_disagreement,0.4939473569393158
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,1,1,support_swap_flip_rate,0.07249999791383743
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,1,1,d0_auroc,0.6276999711990356
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,1,1,d1_auroc,0.6348000168800354
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,1,1,worst_nuisance_auroc,0.6276999711990356
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,3,1,auroc,0.6194000244140625
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,3,1,auprc,0.6014282703399658
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,3,1,f1,0.6644295454025269
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,3,1,brier,0.24126721918582916
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,3,1,ece,0.048730265349149704
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,3,1,sms_raw_logit,0.024445025250315666
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,3,1,sms_fixed_reference,1.0520159006118774
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,3,1,ranking_disagreement,0.4636716842651367
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,3,1,support_swap_flip_rate,0.08250000327825546
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,3,1,d0_auroc,0.6269000172615051
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,3,1,d1_auroc,0.6098999977111816
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,3,1,worst_nuisance_auroc,0.6098999977111816
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,5,1,auroc,0.6500499844551086
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,5,1,auprc,0.6343019008636475
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,5,1,f1,0.6702127456665039
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,5,1,brier,0.23388133943080902
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,5,1,ece,0.060414884239435196
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,5,1,sms_raw_logit,0.017667481675744057
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,5,1,sms_fixed_reference,0.9643330574035645
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,5,1,ranking_disagreement,0.42763158679008484
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,5,1,support_swap_flip_rate,0.23250000178813934
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,5,1,d0_auroc,0.6671000123023987
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,5,1,d1_auroc,0.6319000124931335
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,5,1,worst_nuisance_auroc,0.6319000124931335
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,10,1,auroc,0.6793249845504761
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,10,1,auprc,0.6464536786079407
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,10,1,f1,0.6926069855690002
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,10,1,brier,0.2270132601261139
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,10,1,ece,0.04836862534284592
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,10,1,sms_raw_logit,0.0134831378236413
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,10,1,sms_fixed_reference,0.9022171497344971
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,10,1,ranking_disagreement,0.380363404750824
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,10,1,support_swap_flip_rate,0.26499998569488525
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,10,1,d0_auroc,0.6947000026702881
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,10,1,d1_auroc,0.6651999950408936
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,10,1,worst_nuisance_auroc,0.6651999950408936
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,1,1,auroc,0.5285249948501587
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,1,1,auprc,0.5421849489212036
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,1,1,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,1,1,brier,0.24904480576515198
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,1,1,ece,0.02260012738406658
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,1,1,sms_raw_logit,0.025283021852374077
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,1,1,sms_fixed_reference,0.630328893661499
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,1,1,ranking_disagreement,0.49953633546829224
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,1,1,support_swap_flip_rate,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,1,1,d0_auroc,0.5260999798774719
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,1,1,d1_auroc,0.5303999781608582
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,1,1,worst_nuisance_auroc,0.5260999798774719
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,3,1,auroc,0.5561249852180481
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,3,1,auprc,0.5338321328163147
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,3,1,f1,0.6644295454025269
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,3,1,brier,0.24874354898929596
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,3,1,ece,0.024483347311615944
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,3,1,sms_raw_logit,0.012910143472254276
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,3,1,sms_fixed_reference,0.6159524917602539
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,3,1,ranking_disagreement,0.4832642078399658
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,3,1,support_swap_flip_rate,0.07500000298023224
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,3,1,d0_auroc,0.5710999965667725
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,3,1,d1_auroc,0.5358999967575073
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,3,1,worst_nuisance_auroc,0.5358999967575073
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,5,1,auroc,0.5761250257492065
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,5,1,auprc,0.551940381526947
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,5,1,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,5,1,brier,0.2466973513364792
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,5,1,ece,0.05379335582256317
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,5,1,sms_raw_logit,0.009755774401128292
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,5,1,sms_fixed_reference,0.6446171402931213
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,5,1,ranking_disagreement,0.46614035964012146
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,5,1,support_swap_flip_rate,0.019999999552965164
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,5,1,d0_auroc,0.5674999952316284
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,5,1,d1_auroc,0.5864999890327454
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,5,1,worst_nuisance_auroc,0.5674999952316284
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,10,1,auroc,0.5965250134468079
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,10,1,auprc,0.5680884122848511
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,10,1,f1,0.6621848940849304
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,10,1,brier,0.24464435875415802
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,10,1,ece,0.05001039430499077
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,10,1,sms_raw_logit,0.008275746367871761
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,10,1,sms_fixed_reference,0.6892409324645996
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,10,1,ranking_disagreement,0.49098360538482666
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,10,1,support_swap_flip_rate,0.10000000149011612
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,10,1,d0_auroc,0.6031000018119812
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,10,1,d1_auroc,0.5898000001907349
