pair,target,confounder,method,rho,shot,metric,n_seeds,mean,std,ci95_low,ci95_high
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,3,brier,5,0.24930233657360076,0.0014454611138673779,0.24803533404430028,0.25056933910290125
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,3,ece,5,0.03618316426873207,0.024487442556618225,0.014718974497257988,0.05764735404020615
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,3,sms_raw_logit,5,0.007593612186610699,0.0014821266693983584,0.006294470880866985,0.008892753492354412
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,3,sms_fixed_reference,5,0.36168195605278014,0.06631389940545253,0.3035552603786996,0.41980865172686066
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,3,ranking_disagreement,5,0.49032687544822695,0.033093469773155755,0.4613191702227755,0.5193345806736784
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,3,support_swap_flip_rate,5,0.003500000014901161,0.007826237954569272,-0.0033600000143051132,0.010360000044107436
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,3,d0_auroc,5,0.5576600074768067,0.027868227645114214,0.5332324289174563,0.5820875860361571
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,3,d1_auroc,5,0.5226799964904785,0.027568586839929948,0.4985150646771442,0.5468449283038127
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,3,worst_nuisance_auroc,5,0.519980001449585,0.027761339309321967,0.49564611464748926,0.5443138882516807
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,5,auroc,5,0.5493149995803833,0.034278684088928896,0.5192684082019658,0.5793615909588008
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,5,auprc,5,0.5426000118255615,0.03391838815076879,0.5128692337613633,0.5723307898897597
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,5,f1,5,0.665770697593689,0.0026695030466857873,0.6634307750045044,0.6681106201828736
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,5,brier,5,0.24849886894226075,0.0024545786979788577,0.2463473358509377,0.2506504020335838
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,5,ece,5,0.026796048134565355,0.013304703407149426,0.015133961408932558,0.038458134860198154
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,5,sms_raw_logit,5,0.005979288835078478,0.0008573427004001585,0.0052277948243001455,0.00673078284585681
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,5,sms_fixed_reference,5,0.37431554198265077,0.051088095563712965,0.32953485181023545,0.4190962321550661
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,5,ranking_disagreement,5,0.4958407521247864,0.020619652746886714,0.47776682960071065,0.5139146746488622
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,5,support_swap_flip_rate,5,0.025999999791383743,0.047749345297157256,-0.015854146739113232,0.06785414632188072
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,5,d0_auroc,5,0.5560200095176697,0.03156931132825,0.5283482880736038,0.5836917309617357
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,5,d1_auroc,5,0.5427000045776367,0.036632987943444835,0.5105897748835313,0.574810234271742
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,5,worst_nuisance_auroc,5,0.5417400002479553,0.035005474493727845,0.511056348991332,0.5724236515045786
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,10,auroc,5,0.565957510471344,0.028790263552798116,0.5407217318048211,0.591193289137867
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,10,auprc,5,0.5573150873184204,0.030141717825715633,0.5308947067517888,0.5837354678850519
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,10,f1,5,0.6659932851791381,0.0015057712075827792,0.6646734185218811,0.6673131518363952
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,10,brier,5,0.24742070138454436,0.001808668398955884,0.2458353336329265,0.24900606913616222
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,10,ece,5,0.02382529340684414,0.011328921826980615,0.013895055594615513,0.033755531219072765
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,10,sms_raw_logit,5,0.004439030960202217,0.0005346219708767589,0.003970414141097242,0.004907647779307193
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,10,sms_fixed_reference,5,0.3715425252914429,0.05581994462940551,0.32261418654032586,0.4204708640425599
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,10,ranking_disagreement,5,0.4785438418388367,0.011094396744536206,0.46881917432510367,0.4882685093525697
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,10,support_swap_flip_rate,5,0.04350000023841858,0.04846390397605844,0.001019515410186897,0.08598048506665026
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,10,d0_auroc,5,0.5728400111198425,0.02417835510097568,0.5516467484485976,0.5940332737910874
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,10,d1_auroc,5,0.5583599865436554,0.051536665644564654,0.513186107359405,0.6035338657279058
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,10,worst_nuisance_auroc,5,0.5470199882984161,0.04145813736530273,0.5106803286576345,0.5833596479391978
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,1,auroc,5,0.636614990234375,0.006242166431265047,0.631143490115242,0.642086490353508
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,1,auprc,5,0.6205815672874451,0.012942411109651069,0.6092370437621452,0.631926090812745
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,1,f1,5,0.6727154016494751,0.008138141206982093,0.6655820063653478,0.6798487969336023
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,1,brier,5,0.2372195154428482,0.0020523234097949115,0.2354205746576509,0.2390184562280455
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,1,ece,5,0.05863731056451797,0.018272958718714316,0.04262035604924165,0.0746542650797943
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,1,sms_raw_logit,5,0.013568228483200074,0.002163662619084054,0.011671694578114379,0.015464762388285768
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,1,sms_fixed_reference,5,0.33400821685791016,0.047668132913188166,0.2922252561205917,0.3757911775952286
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,1,ranking_disagreement,5,0.46832193732261657,0.012010116090027981,0.4577946064125897,0.47884926823264345
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,1,support_swap_flip_rate,5,0.20299999713897704,0.12539188957586822,0.09308915988281191,0.31291083439514217
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,1,d0_auroc,5,0.6583400011062622,0.020874210897646964,0.6400429485250905,0.676637053687434
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,1,d1_auroc,5,0.6175000071525574,0.029083242351088723,0.5920074212465284,0.6429925930585864
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,1,worst_nuisance_auroc,5,0.6125800132751464,0.02283872586679777,0.5925609874005505,0.6325990391497424
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,3,auroc,5,0.6661050081253052,0.016950065574676612,0.6512476205768672,0.6809623956737431
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,3,auprc,5,0.644580852985382,0.024415629138992496,0.6231796104498429,0.6659820955209211
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,3,f1,5,0.6842885375022888,0.01220120110953782,0.6735937131877644,0.6949833618168132
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,3,brier,5,0.23480287492275237,0.002330863792983734,0.23275978272688977,0.23684596711861497
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,3,ece,5,0.06753666847944259,0.010346670589762097,0.05846741183787628,0.0766059251210089
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,3,sms_raw_logit,5,0.007592139486223459,0.000974969050836046,0.006737541433361343,0.008446737539085576
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,3,sms_fixed_reference,5,0.3292402446269989,0.041934889615852164,0.2924826932134807,0.36599779604051713
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,3,ranking_disagreement,5,0.43865357637405394,0.0173078610881315,0.4234825672302852,0.4538245855178227
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,3,support_swap_flip_rate,5,0.23499999642372132,0.061517268316592086,0.1810777332752917,0.28892225957215095
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,3,d0_auroc,5,0.7062999963760376,0.036433300471397485,0.6743648004685394,0.7382351922835357
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,3,d1_auroc,5,0.6277199983596802,0.027781942633770706,0.6033680519474447,0.6520719447719157
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,3,worst_nuisance_auroc,5,0.6277199983596802,0.027781942633770706,0.6033680519474447,0.6520719447719157
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,5,auroc,5,0.6989724993705749,0.012273064543909903,0.6882146839785044,0.7097303147626455
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,5,auprc,5,0.6677867412567139,0.01595085744218134,0.6538051982529846,0.6817682842604432
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,5,f1,5,0.6975998640060425,0.01328278762257916,0.6859569873125688,0.7092427406995161
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,5,brier,5,0.2330024927854538,0.0019346331148560286,0.2313067120921684,0.23469827347873917
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,5,ece,5,0.09860891550779342,0.01465236678961388,0.08576554974404133,0.11145228127154552
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,5,sms_raw_logit,5,0.005954277981072664,0.0008611827026181061,0.0051994180599450445,0.006709137902200284
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,5,sms_fixed_reference,5,0.3270808577537537,0.041485092085283955,0.29071757125918457,0.3634441442483228
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,5,ranking_disagreement,5,0.39723057150840757,0.018405719187958396,0.38109724731102107,0.41336389570579407
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,5,support_swap_flip_rate,5,0.2790000021457672,0.08117497146178337,0.2078470024757872,0.3501530018157472
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,5,d0_auroc,5,0.7434999942779541,0.04060388516008671,0.707909119709483,0.7790908688464252
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,5,d1_auroc,5,0.6543999910354614,0.042758685978772124,0.6169203502724376,0.6918796317984852
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,5,worst_nuisance_auroc,5,0.6487799882888794,0.032367992622781346,0.620408191823377,0.6771517847543818
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,10,auroc,5,0.7286599993705749,0.021055781750750093,0.7102037929194568,0.747116205821693
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,10,auprc,5,0.6917519211769104,0.030974051715043294,0.6646019677889256,0.7189018745648953
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,10,f1,5,0.7096008062362671,0.00846535830225771,0.7021805925221128,0.7170210199504213
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,10,brier,5,0.23251697719097136,0.002786436308245932,0.23007455807888846,0.23495939630305426
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,10,ece,5,0.11321037262678146,0.011742424561056954,0.10291768368742037,0.12350306156614256
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,10,sms_raw_logit,5,0.00461048549041152,0.000457735209937685,0.004209262888726126,0.0050117080920969136
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,10,sms_fixed_reference,5,0.31598281264305117,0.03974598156982038,0.28114392372700286,0.3508217015590995
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,10,ranking_disagreement,5,0.3543921113014221,0.00795375827354538,0.3474203347843326,0.36136388781851164
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,10,support_swap_flip_rate,5,0.25349999964237213,0.038754028157090635,0.2195305962287835,0.2874694030559608
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,10,d0_auroc,5,0.7815200090408325,0.04347548235881097,0.743412068548546,0.819627949533119
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,10,d1_auroc,5,0.6741999983787537,0.03288928331979866,0.6453712704709004,0.703028726286607
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,10,worst_nuisance_auroc,5,0.6741999983787537,0.03288928331979866,0.6453712704709004,0.703028726286607
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,1,auroc,5,0.5217999994754792,0.02130161880545305,0.503128307345005,0.5404716916059533
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,1,auprc,5,0.5231453597545623,0.028050914202574086,0.4985576493672781,0.5477330701418466
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,1,f1,5,0.6666666865348816,0.0,0.6666666865348816,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,1,brier,5,0.2494616836309433,0.0009483374397431239,0.24863042921444078,0.2502929380474458
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,1,ece,5,0.014586789812892676,0.012721881388586055,0.003435569110958086,0.025738010514827266
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,1,sms_raw_logit,5,0.009395435079932212,0.0006711993948843403,0.008807102870352313,0.009983767289512111
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,1,sms_fixed_reference,5,0.245542311668396,0.022176757992048823,0.2261035262192091,0.2649810971175829
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,1,ranking_disagreement,5,0.49900503158569337,0.013736228488500339,0.48696469644902907,0.5110453667223577
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,1,support_swap_flip_rate,5,0.003500000014901161,0.007826237954569272,-0.0033600000143051132,0.010360000044107436
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,1,d0_auroc,5,0.5278200030326843,0.04264940143847432,0.4904361543927708,0.5652038516725978
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,1,d1_auroc,5,0.5165799856185913,0.025561133296463437,0.4941746644185237,0.538985306818659
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,1,worst_nuisance_auroc,5,0.5014999985694886,0.03306365120072039,0.47251843047518044,0.5304815666637966
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,3,auroc,5,0.5411550164222717,0.017867628003651038,0.5254933499436374,0.556816682900906
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,3,auprc,5,0.5415263175964355,0.021681015651905194,0.522522069467428,0.5605305657254431
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,3,f1,5,0.6655473589897156,0.0019406746756445263,0.6638462826349099,0.6672484353445214
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,3,brier,5,0.24924732446670533,0.0011618273314336625,0.24822893790935383,0.25026571102405687
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,3,ece,5,0.033833570778369904,0.011192513122344984,0.02402290046756616,0.04364424108917365
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,3,sms_raw_logit,5,0.005391235835850239,0.0006997171234568062,0.004777906735046787,0.006004564936653692
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,3,sms_fixed_reference,5,0.257106739282608,0.03292224446233925,0.22824911965946265,0.2859643589057534
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,3,ranking_disagreement,5,0.48873562812805177,0.032827803604629766,0.45996078956656156,0.5175104666895419
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,3,support_swap_flip_rate,5,0.06000000089406967,0.056981357093806445,0.010053639232588778,0.10994636255555057
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,3,d0_auroc,5,0.5607299923896789,0.025959093362558756,0.5379758438116444,0.5834841409677134
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,3,d1_auroc,5,0.5231399893760681,0.02227470717033773,0.5036153476866515,0.5426646310654847
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,3,worst_nuisance_auroc,5,0.5222799897193908,0.02221478335555587,0.502807873569517,0.5417521058692647
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,5,auroc,5,0.5481449961662292,0.03508751126273608,0.5173894365110805,0.578900555821378
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,5,auprc,5,0.5421806097030639,0.03445316930867404,0.5119810752861781,0.5723801441199498
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,5,f1,5,0.664620578289032,0.0034675534399079603,0.661581133687791,0.6676600228902729
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,5,brier,5,0.24860450327396394,0.0018654024700612403,0.2469694059164104,0.2502396006315175
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,5,ece,5,0.027636561915278433,0.011443519332763911,0.017605874960360323,0.03766724887019654
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,5,sms_raw_logit,5,0.004251682013273239,0.00040417655825424997,0.0038974056396792237,0.004605958386867255
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,5,sms_fixed_reference,5,0.2661016970872879,0.02165514206485303,0.24712012815727272,0.2850832660173031
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,5,ranking_disagreement,5,0.4959424793720245,0.023121304840953736,0.47567576210570045,0.5162091966383486
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,5,support_swap_flip_rate,5,0.049000000953674315,0.09247635101528794,-0.03205909466140137,0.13005909656875
