pair,target,confounder,method,shot,seed,temperature,threshold,metric,value
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,1,1.0,0.6,brier,0.21893560886383057
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,1,1.0,0.6,ece,0.13501939177513123
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,1,1.0,0.6,false_positive_c0d1,0.5871549844741821
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,1,1.0,0.6,sms_raw_logit,0.35309284925460815
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,1,1.0,0.6,sms_normalized_logit,0.35443463921546936
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,1,1.0,0.6,support_swap_flip_rate,0.10000000149011612
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,1,1.0,0.6,support_swap_error_gap,0.009999990463256836
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,1,1.0,0.6,worst_support_panel_error,0.3449999988079071
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,1,1.0,0.6,d0_auroc,0.7832000255584717
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,1,1.0,0.6,d0_auprc,0.7753588557243347
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,1,1.0,0.6,d1_auroc,0.7472000122070312
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,1,1.0,0.6,d1_auprc,0.7381147146224976
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,1,1.0,0.6,worst_nuisance_auroc,0.7472000122070312
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,1,1.0,0.6,worst_nuisance_auprc,0.7381147146224976
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,1,1.0,0.6,auroc,0.7630000114440918
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,1,1.0,0.6,auprc,0.7621829509735107
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,1,1.0,0.6,f1,0.6972476840019226
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,1,1.0,0.6,brier,0.21703936159610748
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,1,1.0,0.6,ece,0.13470782339572906
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,1,1.0,0.6,false_positive_c0d1,0.5712650418281555
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,1,1.0,0.6,sms_raw_logit,0.180620476603508
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,1,1.0,0.6,sms_normalized_logit,0.1590162217617035
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,1,1.0,0.6,support_swap_flip_rate,0.04500000178813934
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,1,1.0,0.6,support_swap_error_gap,0.014999985694885254
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,1,1.0,0.6,worst_support_panel_error,0.32499998807907104
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,1,1.0,0.6,d0_auroc,0.7771999835968018
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,1,1.0,0.6,d0_auprc,0.7668493390083313
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,1,1.0,0.6,d1_auroc,0.7692000269889832
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,1,1.0,0.6,d1_auprc,0.777563750743866
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,1,1.0,0.6,worst_nuisance_auroc,0.7692000269889832
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,1,1.0,0.6,worst_nuisance_auprc,0.7668493390083313
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,1,1.0,0.55,auroc,0.7644000053405762
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,1,1.0,0.55,auprc,0.7606164813041687
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,1,1.0,0.55,f1,0.7207207083702087
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,1,1.0,0.55,brier,0.21623429656028748
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,1,1.0,0.55,ece,0.1410844475030899
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,1,1.0,0.55,false_positive_c0d1,0.5645487308502197
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,1,1.0,0.55,sms_raw_logit,0.11160489916801453
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,1,1.0,0.55,sms_normalized_logit,0.09143508225679398
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,1,1.0,0.55,support_swap_flip_rate,0.029999999329447746
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,1,1.0,0.55,support_swap_error_gap,0.019999980926513672
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,1,1.0,0.55,worst_support_panel_error,0.32499998807907104
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,1,1.0,0.55,d0_auroc,0.7760000228881836
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,1,1.0,0.55,d0_auprc,0.761302649974823
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,1,1.0,0.55,d1_auroc,0.7692000269889832
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,1,1.0,0.55,d1_auprc,0.7755923867225647
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,1,1.0,0.55,worst_nuisance_auroc,0.7692000269889832
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,1,1.0,0.55,worst_nuisance_auprc,0.761302649974823
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,1,10.0,0.1,auroc,0.4903999865055084
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,1,10.0,0.1,auprc,0.5550174117088318
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,1,10.0,0.1,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,1,10.0,0.1,brier,0.2510673999786377
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,1,10.0,0.1,ece,0.030771274119615555
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,1,10.0,0.1,false_positive_c0d1,0.5188974142074585
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,1,10.0,0.1,sms_raw_logit,0.581007182598114
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,1,10.0,0.1,sms_normalized_logit,0.9621155858039856
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,1,10.0,0.1,support_swap_flip_rate,0.2750000059604645
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,1,10.0,0.1,support_swap_error_gap,0.06499999761581421
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,1,10.0,0.1,worst_support_panel_error,0.5600000023841858
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,1,10.0,0.1,d0_auroc,0.4912000000476837
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,1,10.0,0.1,d0_auprc,0.5501718521118164
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,1,10.0,0.1,d1_auroc,0.49160000681877136
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,1,10.0,0.1,d1_auprc,0.5697107315063477
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,1,10.0,0.1,worst_nuisance_auroc,0.4912000000476837
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,1,10.0,0.1,worst_nuisance_auprc,0.5501718521118164
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,1,10.0,0.1,auroc,0.532800018787384
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,1,10.0,0.1,auprc,0.5528448224067688
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,1,10.0,0.1,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,1,10.0,0.1,brier,0.2492939829826355
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,1,10.0,0.1,ece,0.03368367627263069
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,1,10.0,0.1,false_positive_c0d1,0.5122548341751099
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,1,10.0,0.1,sms_raw_logit,0.5983725190162659
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,1,10.0,0.1,sms_normalized_logit,1.0462915897369385
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,1,10.0,0.1,support_swap_flip_rate,0.25
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,1,10.0,0.1,support_swap_error_gap,0.03999999165534973
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,1,10.0,0.1,worst_support_panel_error,0.5199999809265137
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,1,10.0,0.1,d0_auroc,0.5411999821662903
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,1,10.0,0.1,d0_auprc,0.5446760654449463
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,1,10.0,0.1,d1_auroc,0.520799994468689
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,1,10.0,0.1,d1_auprc,0.5557186603546143
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,1,10.0,0.1,worst_nuisance_auroc,0.520799994468689
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,1,10.0,0.1,worst_nuisance_auprc,0.5446760654449463
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,1,10.0,0.1,auroc,0.4880000054836273
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,1,10.0,0.1,auprc,0.5092504024505615
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,1,10.0,0.1,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,1,10.0,0.1,brier,0.25050652027130127
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,1,10.0,0.1,ece,0.03202979266643524
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,1,10.0,0.1,false_positive_c0d1,0.5155344605445862
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,1,10.0,0.1,sms_raw_logit,0.5700340867042542
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,1,10.0,0.1,sms_normalized_logit,1.11670982837677
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,1,10.0,0.1,support_swap_flip_rate,0.29499998688697815
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,1,10.0,0.1,support_swap_error_gap,0.004999995231628418
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,1,10.0,0.1,worst_support_panel_error,0.4950000047683716
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,1,10.0,0.1,d0_auroc,0.5644000172615051
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,1,10.0,0.1,d0_auprc,0.5626275539398193
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,1,10.0,0.1,d1_auroc,0.40119999647140503
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,1,10.0,0.1,d1_auprc,0.45648911595344543
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,1,10.0,0.1,worst_nuisance_auroc,0.40119999647140503
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,1,10.0,0.1,worst_nuisance_auprc,0.45648911595344543
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,1,5.0,0.1,auroc,0.501800000667572
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,1,5.0,0.1,auprc,0.5011728405952454
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,1,5.0,0.1,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,1,5.0,0.1,brier,0.25105613470077515
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,1,5.0,0.1,ece,0.021607954055070877
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,1,5.0,0.1,false_positive_c0d1,0.5239765048027039
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,1,5.0,0.1,sms_raw_logit,0.5211613774299622
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,1,5.0,0.1,sms_normalized_logit,1.0605816841125488
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,1,5.0,0.1,support_swap_flip_rate,0.4000000059604645
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,1,5.0,0.1,support_swap_error_gap,0.04999998211860657
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,1,5.0,0.1,worst_support_panel_error,0.5249999761581421
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,1,5.0,0.1,d0_auroc,0.5455999970436096
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,1,5.0,0.1,d0_auprc,0.5427718162536621
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,1,5.0,0.1,d1_auroc,0.4472000002861023
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,1,5.0,0.1,d1_auprc,0.46025192737579346
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,1,5.0,0.1,worst_nuisance_auroc,0.4472000002861023
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,1,5.0,0.1,worst_nuisance_auprc,0.46025192737579346
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,1,2.0,0.4,auroc,0.6930999755859375
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,1,2.0,0.4,auprc,0.621222734451294
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,1,2.0,0.4,f1,0.7046263217926025
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,1,2.0,0.4,brier,0.22846275568008423
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,1,2.0,0.4,ece,0.1254795491695404
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,1,2.0,0.4,false_positive_c0d1,0.546329140663147
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,1,2.0,0.4,sms_raw_logit,0.6231423616409302
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,1,2.0,0.4,sms_normalized_logit,0.8640572428703308
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,1,2.0,0.4,support_swap_flip_rate,0.30000001192092896
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,1,2.0,0.4,support_swap_error_gap,0.04999998211860657
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,1,2.0,0.4,worst_support_panel_error,0.38999998569488525
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,1,2.0,0.4,d0_auroc,0.7044000029563904
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,1,2.0,0.4,d0_auprc,0.6311321258544922
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,1,2.0,0.4,d1_auroc,0.6851999759674072
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,1,2.0,0.4,d1_auprc,0.6275387406349182
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,1,2.0,0.4,worst_nuisance_auroc,0.6851999759674072
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,1,2.0,0.4,worst_nuisance_auprc,0.6275387406349182
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,1,1.0,0.35,auroc,0.7547000050544739
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,1,1.0,0.35,auprc,0.754402220249176
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,1,1.0,0.35,f1,0.7279693484306335
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,1,1.0,0.35,brier,0.204314723610878
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,1,1.0,0.35,ece,0.07297451794147491
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,1,1.0,0.35,false_positive_c0d1,0.4852335453033447
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,1,1.0,0.35,sms_raw_logit,0.481682687997818
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,1,1.0,0.35,sms_normalized_logit,0.6776333451271057
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,1,1.0,0.35,support_swap_flip_rate,0.2549999952316284
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,1,1.0,0.35,support_swap_error_gap,0.02499997615814209
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,1,1.0,0.35,worst_support_panel_error,0.35499998927116394
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,1,1.0,0.35,d0_auroc,0.7716000080108643
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,1,1.0,0.35,d0_auprc,0.7772601842880249
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,1,1.0,0.35,d1_auroc,0.7483999729156494
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,1,1.0,0.35,d1_auprc,0.7510066628456116
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,1,1.0,0.35,worst_nuisance_auroc,0.7483999729156494
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,1,1.0,0.35,worst_nuisance_auprc,0.7510066628456116
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,1,1.0,0.4,auroc,0.7597000002861023
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,1,1.0,0.4,auprc,0.7915744185447693
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,1,1.0,0.4,f1,0.7224669456481934
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,1,1.0,0.4,brier,0.20121759176254272
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,1,1.0,0.4,ece,0.09541943669319153
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,1,1.0,0.4,false_positive_c0d1,0.4706169366836548
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,1,1.0,0.4,sms_raw_logit,0.47453638911247253
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,1,1.0,0.4,sms_normalized_logit,0.6342666745185852
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,1,1.0,0.4,support_swap_flip_rate,0.22499999403953552
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,1,1.0,0.4,support_swap_error_gap,0.004999995231628418
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,1,1.0,0.4,worst_support_panel_error,0.3449999988079071
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,1,1.0,0.4,d0_auroc,0.7728000283241272
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,1,1.0,0.4,d0_auprc,0.8028777837753296
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,1,1.0,0.4,d1_auroc,0.7599999904632568
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,1,1.0,0.4,d1_auprc,0.8006900548934937
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,1,1.0,0.4,worst_nuisance_auroc,0.7599999904632568
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,1,1.0,0.4,worst_nuisance_auprc,0.8006900548934937
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,1,0.5,0.35,auroc,0.7727000117301941
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,1,0.5,0.35,auprc,0.789810299873352
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,1,0.5,0.35,f1,0.7305936217308044
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,1,0.5,0.35,brier,0.19649191200733185
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,1,0.5,0.35,ece,0.1118072122335434
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,1,0.5,0.35,false_positive_c0d1,0.44046470522880554
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,1,0.5,0.35,sms_raw_logit,0.422343909740448
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,1,0.5,0.35,sms_normalized_logit,0.5608300566673279
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,1,0.5,0.35,support_swap_flip_rate,0.13500000536441803
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,1,0.5,0.35,support_swap_error_gap,0.02499997615814209
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,1,0.5,0.35,worst_support_panel_error,0.32499998807907104
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,1,0.5,0.35,d0_auroc,0.7835999727249146
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,1,0.5,0.35,d0_auprc,0.7929077744483948
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,1,0.5,0.35,d1_auroc,0.7904000282287598
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,1,0.5,0.35,d1_auprc,0.81236332654953
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,1,0.5,0.35,worst_nuisance_auroc,0.7835999727249146
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,1,0.5,0.35,worst_nuisance_auprc,0.7929077744483948
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,1,2,10.0,0.1,auroc,0.49160000681877136
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,1,2,10.0,0.1,auprc,0.5105785727500916
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,1,2,10.0,0.1,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,1,2,10.0,0.1,brier,0.25050848722457886
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,1,2,10.0,0.1,ece,0.02164250612258911
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,1,2,10.0,0.1,false_positive_c0d1,0.5215283632278442
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,1,2,10.0,0.1,sms_raw_logit,0.08092498779296875
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,1,2,10.0,0.1,sms_normalized_logit,1.0734622478485107
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,1,2,10.0,0.1,support_swap_flip_rate,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,1,2,10.0,0.1,support_swap_error_gap,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,1,2,10.0,0.1,worst_support_panel_error,0.5
